Date,Product,Market Area,Wholesale Price,Retail Price,Quantity Supplied,County Area
2021-11-05,Kales/Sukuma Wiki,Bahati,10.0,20.0,500.0,Nakuru
2021-11-05,Kales/Sukuma Wiki,Ngurubani Market,12.0,20.0,600.0,Kirinyaga
2021-11-05,Kales/Sukuma Wiki,Gakoromone,40.0,40.0,2000.0,Meru
2021-11-05,Kales/Sukuma Wiki,Soko mpya,13.33,20.0,500.0,Nyandarua
2021-11-05,Kales/Sukuma Wiki,Mairo-inya,10.0,15.0,60.0,Nyandarua
2021-11-05,Spinach,Bahati,15.0,30.0,400.0,Nakuru
2021-11-05,Spinach,Ngurubani Market,15.0,25.0,400.0,Kirinyaga
2021-11-05,Spinach,Soko mpya,15.56,80.0,300.0,Nyandarua
2021-11-05,Spinach,Mairo-inya,10.0,15.0,50.0,Nyandarua
2021-11-05,Banana (Cooking),Bahati,30.0,50.0,500.0,Nakuru
2021-11-05,Banana (Cooking),Ngurubani Market,17.5,30.0,4000.0,Kirinyaga
2021-11-05,Banana (Cooking),Gakoromone,40.0,50.0,4000.0,Meru
2021-11-05,Banana (Cooking),Soko mpya,13.33,20.0,1500.0,Nyandarua
2021-11-05,Banana (Cooking),Mairo-inya,60.0,80.0,25000.0,Nyandarua
2021-11-05,Banana (Cooking),Mairo-inya,60.0,80.0,25000.0,Nyandarua
2021-11-06,White Irish Potatoes,Ol-Kalou,12.0,17.65,1500.0,Nyandarua
2021-11-06,Dry Onions,Ol-Kalou,30.0,60.0,3500.0,Nyandarua
2021-11-06,Water Melon,Ol-Kalou,28.0,35.0,1200.0,Nyandarua
2021-11-06,Water Melon,Nakuru Top Market,60.0,100.0,500.0,Nakuru
2021-11-06,Banana (Ripening),Nakuru Top Market,40.0,80.0,300.0,Nakuru
2021-11-06,Oranges,Ol-Kalou,60.0,80.0,900.0,Nyandarua
2021-11-06,Kales/Sukuma Wiki,Ol-Kalou,13.0,20.0,500.0,Nyandarua
2021-11-06,Spinach,Ol-Kalou,13.0,20.0,500.0,Nyandarua
2021-11-06,Banana (Cooking),Ol-Kalou,10.0,20.0,2000.0,Nyandarua
2021-11-07,Dry Maize,Kasuku,33.0,40.0,90.0,Nyandarua
2021-11-07,Dry Onions,Kasuku,50.0,60.0,2600.0,Nyandarua
2021-11-07,Water Melon,Kasuku,40.0,60.0,600.0,Nyandarua
2021-11-07,Banana (Ripening),Kasuku,20.0,30.0,2500.0,Nyandarua
2021-11-07,Oranges,Kasuku,50.0,70.0,500.0,Nyandarua
2021-11-07,Kales/Sukuma Wiki,Kasuku,10.0,20.0,250.0,Nyandarua
2021-11-07,Spinach,Kasuku,15.0,25.0,300.0,Nyandarua
2021-11-07,Banana (Cooking),Nakuru Top Market,30.0,60.0,200.0,Nakuru
2021-11-07,Banana (Cooking),Kasuku,25.0,40.0,1500.0,Nyandarua
2021-11-08,Dry Maize,Nyamakima,32.0,40.0,60000.0,Nairobi
2021-11-08,Dry Maize,Nakuru Top Market,25.56,30.0,200.0,Nakuru
2021-11-08,Dry Maize,Kutus,30.0,40.0,1890.0,Kirinyaga
2021-11-08,Dry Maize,Kagio,30.0,35.0,810.0,Kirinyaga
2021-11-08,Dry Maize,Soko mpya,70.0,80.0,720.0,Nyandarua
2021-11-08,White Irish Potatoes,Nakuru Wakulima,0.36,40.0,5650.0,Nakuru
2021-11-08,White Irish Potatoes,Kagio,28.0,24.0,32000.0,Kirinyaga
2021-11-08,Dry Onions,Nakuru Wakulima,60.0,70.0,3500.0,Nakuru
2021-11-08,Dry Onions,Kutus,50.0,60.0,3200.0,Kirinyaga
2021-11-08,Dry Onions,Soko mpya,50.0,60.0,550.0,Nyandarua
2021-11-08,Dry Onions,Kagio,53.75,60.0,32000.0,Kirinyaga
2021-11-08,Water Melon,Kutus,30.0,38.76,3200.0,Kirinyaga
2021-11-08,Water Melon,Kagio,25.0,40.0,120000.0,Kirinyaga
2021-11-08,Banana (Ripening),Kagio,16.67,23.0,22500.0,Kirinyaga
2021-11-08,Oranges,Kutus,35.0,50.0,850.0,Kirinyaga
2021-11-08,Oranges,Soko mpya,50.0,60.0,4500.0,Nyandarua
2021-11-08,Oranges,Kagio,50.0,60.0,600.0,Kirinyaga
2021-11-08,Mangoes,Nakuru Wakulima,31.43,60.0,2500.0,Nakuru
2021-11-08,Mangoes,Kutus,50.0,54.89,1500.0,Kirinyaga
2021-11-08,Mangoes,Soko mpya,50.0,60.0,5000.0,Nyandarua
2021-11-08,Kales/Sukuma Wiki,Nakuru Top Market,40.0,50.0,100.0,Nakuru
2021-11-08,Kales/Sukuma Wiki,Kutus,10.0,20.0,900.0,Kirinyaga
2021-11-08,Kales/Sukuma Wiki,Kagio,30.0,35.0,1540.0,Kirinyaga
2021-11-08,Spinach,Kutus,15.0,20.0,350.0,Kirinyaga
2021-11-08,Spinach,Kagio,25.0,35.0,2100.0,Kirinyaga
2021-11-08,Banana (Cooking),Nakuru Top Market,30.0,60.0,100.0,Nakuru
2021-11-08,Banana (Cooking),Nakuru Wakulima,60.0,100.0,86.0,Nakuru
2021-11-08,Banana (Cooking),Kutus,10.0,10.0,19600.0,Kirinyaga
2021-11-08,Banana (Cooking),Soko mpya,16.67,20.0,600.0,Nyandarua
2021-11-08,Banana (Cooking),Kagio,12.5,15.0,30000.0,Kirinyaga
2021-11-09,Dry Maize,Ngurubani Market,25.56,32.0,4000.0,Kirinyaga
2021-11-09,Dry Maize,Maua,31.11,35.0,72000.0,Meru
2021-11-09,Dry Maize,Nkubu,33.33,35.0,900.0,Meru
2021-11-09,Dry Maize,Nakuru Wakulima,45.0,50.0,2070.0,Nakuru
2021-11-09,Dry Maize,Nakuru Wakulima,28.89,35.0,1800.0,Nakuru
2021-11-09,Dry Maize,Nakuru Wakulima,136.0,150.0,0.0,Nakuru
2021-11-09,White Irish Potatoes,Ngurubani Market,10.0,13.89,20150.0,Kirinyaga
2021-11-09,White Irish Potatoes,Maua,30.0,50.0,12000.0,Meru
2021-11-09,White Irish Potatoes,Nakuru Wakulima,36.0,40.0,80.0,Nakuru
2021-11-09,White Irish Potatoes,Nkubu,36.0,50.0,8100.0,Meru
2021-11-09,White Irish Potatoes,Nakuru Top Market,44.0,50.0,500.0,Nakuru
2021-11-09,Dry Onions,Ngurubani Market,40.0,50.0,4000.0,Kirinyaga
2021-11-09,Dry Onions,Maua,50.0,70.0,3000.0,Meru
2021-11-09,Dry Onions,Nkubu,50.0,70.0,3000.0,Meru
2021-11-09,Dry Onions,Nakuru Wakulima,60.0,80.0,0.0,Nakuru
2021-11-09,Dry Onions,Mairo-inya,40.0,50.0,800.0,Nyandarua
2021-11-09,Dry Onions,Mairo-inya,40.0,50.0,800.0,Nyandarua
2021-11-09,Banana (Ripening),Mairo-inya,40.0,60.0,2000.0,Nyandarua
2021-11-09,Oranges,Maua,57.14,80.0,700.0,Meru
2021-11-09,Oranges,Nkubu,33.33,50.0,900.0,Meru
2021-11-09,Mangoes,Nakuru Wakulima,31.43,60.0,0.0,Nakuru
2021-11-09,Mangoes,Nkubu,33.33,50.0,2000.0,Meru
2021-11-09,Kales/Sukuma Wiki,Ngurubani Market,10.0,30.0,650.0,Kirinyaga
2021-11-09,Kales/Sukuma Wiki,Maua,10.0,20.0,500.0,Meru
2021-11-09,Kales/Sukuma Wiki,Mairo-inya,10.0,15.0,100.0,Nyandarua
2021-11-09,Spinach,Ngurubani Market,20.0,30.0,550.0,Kirinyaga
2021-11-09,Spinach,Mairo-inya,10.0,15.0,100.0,Nyandarua
2021-11-09,Banana (Cooking),Ngurubani Market,15.0,25.0,3000.0,Kirinyaga
2021-11-09,Banana (Cooking),Mairo-inya,60.0,80.0,2000.0,Nyandarua
2021-11-10,Dry Maize,Nakuru Wakulima,45.0,50.0,450.0,Nakuru
2021-11-10,Dry Maize,Nakuru Wakulima,28.89,35.0,1890.0,Nakuru
2021-11-10,Dry Maize,Nakuru Wakulima,136.0,150.0,0.0,Nakuru
2021-11-10,Dry Maize,Nakuru Top Market,24.44,30.0,180.0,Nakuru
2021-11-10,Dry Maize,Nyamakima,31.0,40.0,50000.0,Nairobi
2021-11-10,Dry Maize,Kangeta,33.33,35.0,1170.0,Meru
2021-11-10,Dry Maize,Soko mpya,70.0,80.0,720.0,Nyandarua
2021-11-10,Dry Maize,Engineer,31.11,50.0,4500.0,Nyandarua
2021-11-10,White Irish Potatoes,Ol-Kalou,12.0,20.59,1500.0,Nyandarua
2021-11-10,White Irish Potatoes,Nakuru Wakulima,36.0,40.0,5000.0,Nakuru
2021-11-10,White Irish Potatoes,Kangeta,26.0,30.0,10000.0,Meru
2021-11-10,White Irish Potatoes,Engineer,17.65,26.47,3500.0,Nyandarua
2021-11-10,Dry Onions,Ol-Kalou,30.0,60.0,3500.0,Nyandarua
2021-11-10,Dry Onions,Nakuru Wakulima,60.0,80.0,0.0,Nakuru
2021-11-10,Dry Onions,Kangeta,60.0,65.0,1000.0,Meru
2021-11-10,Dry Onions,Soko mpya,60.0,70.0,800.0,Nyandarua
2021-11-10,Dry Onions,Engineer,70.0,120.0,2000.0,Nyandarua
2021-11-10,Water Melon,Ol-Kalou,28.0,35.0,1200.0,Nyandarua
2021-11-10,Water Melon,Kangeta,40.0,50.0,400.0,Meru
2021-11-10,Water Melon,Engineer,66.67,86.67,1000.0,Nyandarua
2021-11-10,Banana (Ripening),Kangeta,20.0,25.0,700.0,Meru
2021-11-10,Banana (Ripening),Kangeta,20.0,25.0,700.0,Meru
2021-11-10,Oranges,Ol-Kalou,60.0,80.0,900.0,Nyandarua
2021-11-10,Oranges,Kangeta,46.6,70.0,200.0,Meru
2021-11-10,Oranges,Engineer,100.0,120.0,1500.0,Nyandarua
2021-11-10,Mangoes,Nakuru Wakulima,31.43,60.0,0.0,Nakuru
2021-11-10,Mangoes,Kangeta,30.33,50.0,400.0,Meru
2021-11-10,Kales/Sukuma Wiki,Ol-Kalou,13.0,20.0,500.0,Nyandarua
2021-11-10,Kales/Sukuma Wiki,Kangeta,20.0,30.0,450.0,Meru
2021-11-10,Kales/Sukuma Wiki,Soko mpya,13.33,20.0,600.0,Nyandarua
2021-11-10,Spinach,Kangeta,25.0,35.0,350.0,Meru
2021-11-10,Spinach,Soko mpya,15.56,30.0,450.0,Nyandarua
2021-11-10,Banana (Cooking),Ol-Kalou,10.0,20.0,3000.0,Nyandarua
2021-11-10,Banana (Cooking),Kangeta,20.0,450.0,450.0,Meru
2021-11-10,Banana (Cooking),Soko mpya,13.33,20.0,1000.0,Nyandarua
2021-11-10,Banana (Cooking),Engineer,18.18,20.0,3000.0,Nyandarua
2021-11-11,Dry Maize,Nyamakima,31.0,40.0,60000.0,Nairobi
2021-11-11,Dry Maize,Nakuru Wakulima,45.0,50.0,0.0,Nakuru
2021-11-11,Dry Maize,Nakuru Wakulima,28.89,35.0,0.0,Nakuru
2021-11-11,Dry Maize,Nakuru Wakulima,136.0,150.0,0.0,Nakuru
2021-11-11,White Irish Potatoes,Nakuru Wakulima,36.0,40.0,5550.0,Nakuru
2021-11-11,Dry Onions,Nakuru Wakulima,60.0,80.0,3500.0,Nakuru
2021-11-11,Dry Onions,Kagio,53.75,60.0,48000.0,Kirinyaga
2021-11-11,Water Melon,Kagio,25.0,40.0,80000.0,Kirinyaga
2021-11-11,Water Melon,Nakuru Top Market,80.0,120.0,300.0,Nakuru
2021-11-11,Banana (Ripening),Kagio,16.67,20.0,30000.0,Kirinyaga
2021-11-11,Banana (Ripening),Nakuru Top Market,50.0,80.0,300.0,Nakuru
2021-11-11,Oranges,Kagio,50.0,60.0,600.0,Kirinyaga
2021-11-11,Mangoes,Kagio,10.0,20.0,48000.0,Kirinyaga
2021-11-11,Mangoes,Nakuru Wakulima,31.43,75.0,0.0,Nakuru
2021-11-11,Mangoes,Nakuru Top Market,50.0,70.0,300.0,Nakuru
2021-11-11,Kales/Sukuma Wiki,Kagio,20.0,25.0,2100.0,Kirinyaga
2021-11-11,Spinach,Kagio,20.0,25.0,2450.0,Kirinyaga
2021-11-11,Banana (Cooking),Kagio,10.0,13.0,50000.0,Kirinyaga
2021-11-12,Dry Maize,Ngurubani Market,26.67,31.0,3000.0,Kirinyaga
2021-11-12,Dry Maize,Nyamakima,31.0,45.0,50000.0,Nairobi
2021-11-12,Dry Maize,Gakoromone,31.11,40.0,4000.0,Meru
2021-11-12,Dry Maize,Gikomba,30.0,45.0,60000.0,Nairobi
2021-11-12,Dry Maize,Nakuru Wakulima,45.0,50.0,0.0,Nakuru
2021-11-12,Dry Maize,Nakuru Wakulima,28.89,35.0,1350.0,Nakuru
2021-11-12,Dry Maize,Nakuru Wakulima,136.0,150.0,0.0,Nakuru
2021-11-12,Dry Maize,Soko mpya,76.0,80.0,720.0,Nyandarua
2021-11-12,White Irish Potatoes,Ngurubani Market,12.0,16.67,20000.0,Kirinyaga
2021-11-12,White Irish Potatoes,Nakuru Wakulima,36.0,40.0,4500.0,Nakuru
2021-11-12,Dry Onions,Ngurubani Market,40.0,50.0,2500.0,Kirinyaga
2021-11-12,Dry Onions,Gakoromone,40.0,60.0,3000.0,Meru
2021-11-12,Dry Onions,Gikomba,37.5,40.0,2000.0,Nairobi
2021-11-12,Dry Onions,Nakuru Wakulima,60.0,80.0,0.0,Nakuru
2021-11-12,Dry Onions,Soko mpya,70.0,80.0,5000.0,Nyandarua
2021-11-12,Water Melon,Nakuru Top Market,60.0,100.0,1000.0,Nakuru
2021-11-12,Water Melon,Ngurubani Market,20.0,30.0,7000.0,Kirinyaga
2021-11-12,Water Melon,Gikomba,80.0,110.0,1000.0,Nairobi
2021-11-12,Water Melon,Soko mpya,37.5,50.0,1000.0,Nyandarua
2021-11-12,Banana (Ripening),Nakuru Top Market,26.67,80.0,240.0,Nakuru
2021-11-12,Banana (Ripening),Soko mpya,20.0,40.0,3000.0,Nyandarua
2021-11-12,Oranges,Gikomba,80.0,110.0,0.5,Nairobi
2021-11-12,Oranges,Soko mpya,40.0,50.0,2500.0,Nyandarua
2021-11-12,Mangoes,Nakuru Top Market,20.0,80.0,300.0,Nakuru
2021-11-12,Mangoes,Nakuru Wakulima,31.43,75.0,0.0,Nakuru
2021-11-12,Mangoes,Soko mpya,40.0,60.0,2000.0,Nyandarua
2021-11-12,Kales/Sukuma Wiki,Ngurubani Market,12.0,20.0,600.0,Kirinyaga
2021-11-12,Kales/Sukuma Wiki,Gakoromone,40.0,100.0,1000.0,Meru
2021-11-12,Kales/Sukuma Wiki,Gakoromone,40.0,100.0,1000.0,Meru
2021-11-12,Kales/Sukuma Wiki,Gikomba,25.0,40.0,200.0,Nairobi
2021-11-12,Kales/Sukuma Wiki,Soko mpya,13.33,20.0,450.0,Nyandarua
2021-11-12,Spinach,Ngurubani Market,18.0,30.0,450.0,Kirinyaga
2021-11-12,Spinach,Gikomba,25.0,30.0,500.0,Nairobi
2021-11-12,Spinach,Soko mpya,14.0,30.0,500.0,Nyandarua
2021-11-12,Banana (Cooking),Ngurubani Market,17.5,30.0,3500.0,Kirinyaga
2021-11-12,Banana (Cooking),Gakoromone,60.0,80.0,4000.0,Meru
2021-11-12,Banana (Cooking),Gikomba,38.0,50.0,1000.0,Nairobi
2021-11-12,Banana (Cooking),Soko mpya,13.33,20.0,2000.0,Nyandarua
2021-11-13,White Irish Potatoes,Ol-Kalou,13.0,17.65,1500.0,Nyandarua
2021-11-13,Dry Onions,Ol-Kalou,30.0,60.0,3500.0,Nyandarua
2021-11-13,Water Melon,Ol-Kalou,28.0,35.0,1200.0,Nyandarua
2021-11-13,Oranges,Ol-Kalou,60.0,80.0,900.0,Nyandarua
2021-11-13,Kales/Sukuma Wiki,Ol-Kalou,13.0,20.0,500.0,Nyandarua
2021-11-13,Spinach,Ol-Kalou,13.0,20.0,500.0,Nyandarua
2021-11-13,Banana (Cooking),Ol-Kalou,10.0,20.0,2500.0,Nyandarua
2021-11-14,Dry Maize,Kasuku,30.0,40.0,90.0,Nyandarua
2021-11-14,Dry Onions,Kasuku,50.0,70.0,3000.0,Nyandarua
2021-11-14,Water Melon,Kasuku,50.0,60.0,600.0,Nyandarua
2021-11-14,Banana (Ripening),Kasuku,25.0,40.0,2500.0,Nyandarua
2021-11-14,Oranges,Kasuku,40.0,60.0,400.0,Nyandarua
2021-11-14,Kales/Sukuma Wiki,Kasuku,10.0,20.0,150.0,Nyandarua
2021-11-14,Spinach,Kasuku,15.0,25.0,250.0,Nyandarua
2021-11-14,Banana (Cooking),Kasuku,30.0,40.0,1000.0,Nyandarua
2021-11-15,Dry Maize,Nakuru Wakulima,45.0,50.0,0.0,Nakuru
2021-11-15,Dry Maize,Nakuru Wakulima,28.89,35.0,0.0,Nakuru
2021-11-15,Dry Maize,Nakuru Wakulima,136.0,150.0,0.0,Nakuru
2021-11-15,Dry Maize,Kutus,30.0,35.52,10800.0,Kirinyaga
2021-11-15,Dry Maize,Kagio,30.0,32.0,540.0,Kirinyaga
2021-11-15,Dry Maize,Soko mpya,40.0,50.0,720.0,Nyandarua
2021-11-15,White Irish Potatoes,Nakuru Wakulima,36.0,40.0,5000.0,Nakuru
2021-11-15,White Irish Potatoes,Kagio,24.0,28.0,32000.0,Kirinyaga
2021-11-15,Dry Onions,Nakuru Wakulima,70.0,80.0,3500.0,Nakuru
2021-11-15,Dry Onions,Kutus,50.0,60.0,2600.0,Kirinyaga
2021-11-15,Dry Onions,Kagio,56.25,70.0,32000.0,Kirinyaga
2021-11-15,Dry Onions,Soko mpya,60.0,70.0,600.0,Nyandarua
2021-11-15,Water Melon,Kutus,25.0,35.34,3450.0,Kirinyaga
2021-11-15,Water Melon,Kagio,20.0,40.0,100000.0,Kirinyaga
2021-11-15,Banana (Ripening),Kagio,16.67,20.0,30000.0,Kirinyaga
2021-11-15,Oranges,Kutus,60.0,70.0,2500.0,Kirinyaga
2021-11-15,Oranges,Kagio,50.0,60.0,800.0,Kirinyaga
2021-11-15,Mangoes,Nakuru Wakulima,31.43,90.0,0.0,Nakuru
2021-11-15,Mangoes,Kagio,25.13,40.0,200.0,Kirinyaga
2021-11-15,Mangoes,Kagio,12.5,15.0,7200.0,Kirinyaga
2021-11-15,Kales/Sukuma Wiki,Nakuru Top Market,20.0,40.0,100.0,Nakuru
2021-11-15,Kales/Sukuma Wiki,Kutus,15.0,25.0,750.0,Kirinyaga
2021-11-15,Kales/Sukuma Wiki,Kagio,25.0,30.0,1750.0,Kirinyaga
2021-11-15,Kales/Sukuma Wiki,Soko mpya,13.33,20.0,450.0,Nyandarua
2021-11-15,Spinach,Nakuru Top Market,30.0,50.0,300.0,Nakuru
2021-11-15,Spinach,Kagio,25.0,30.0,1540.0,Kirinyaga
2021-11-15,Banana (Cooking),Nakuru Top Market,40.0,90.0,400.0,Nakuru
2021-11-15,Banana (Cooking),Kutus,7.5,19.01,18200.0,Kirinyaga
2021-11-15,Banana (Cooking),Kutus,10.0,8.0,58400.0,Kirinyaga
2021-11-15,Banana (Cooking),Kagio,10.0,12.5,50000.0,Kirinyaga
2021-11-15,Banana (Cooking),Soko mpya,10.0,20.0,2000.0,Nyandarua
2021-11-16,Dry Maize,Nakuru Wakulima,28.89,35.0,95.0,Nakuru
2021-11-16,Dry Maize,Nakuru Wakulima,45.0,50.0,0.0,Nakuru
2021-11-16,Dry Maize,Nakuru Wakulima,136.0,150.0,0.0,Nakuru
2021-11-16,Dry Maize,Ngurubani Market,26.67,31.0,3000.0,Kirinyaga
2021-11-16,Dry Maize,Maua,31.11,35.0,7200.0,Meru
2021-11-16,Dry Maize,Nkubu,31.11,35.0,810.0,Meru
2021-11-16,White Irish Potatoes,Maua,24.0,30.0,16000.0,Meru
2021-11-16,White Irish Potatoes,Ngurubani Market,12.0,17.78,20000.0,Kirinyaga
2021-11-16,White Irish Potatoes,Nkubu,36.0,50.0,4000.0,Meru
2021-11-16,White Irish Potatoes,Mairo-inya,20.0,30.0,5000.0,Nyandarua
2021-11-16,Dry Onions,Maua,40.0,60.0,5000.0,Meru
2021-11-16,Dry Onions,Ngurubani Market,40.0,60.0,4000.0,Kirinyaga
2021-11-16,Dry Onions,Nakuru Wakulima,60.0,80.0,0.0,Nakuru
2021-11-16,Dry Onions,Nkubu,40.0,50.0,2400.0,Meru
2021-11-16,Dry Onions,Naivasha Market,60.0,70.0,2130.0,Nakuru
2021-11-16,Dry Onions,Mairo-inya,40.0,60.0,1000.0,Nyandarua
2021-11-16,Water Melon,Ngurubani Market,20.0,30.0,15000.0,Kirinyaga
2021-11-16,Water Melon,Naivasha Market,35.0,50.0,28000.0,Nakuru
2021-11-16,Water Melon,Mairo-inya,30.0,40.0,5000.0,Nyandarua
2021-11-16,Banana (Ripening),Naivasha Market,30.0,40.0,35360.0,Nakuru
2021-11-16,Banana (Ripening),Mairo-inya,60.0,80.0,3000.0,Nyandarua
2021-11-16,Oranges,Maua,57.14,80.0,700.0,Meru
2021-11-16,Oranges,Nkubu,33.33,70.0,1170.0,Meru
2021-11-16,Mangoes,Nkubu,33.33,50.0,1080.0,Meru
2021-11-16,Mangoes,Naivasha Market,30.0,40.0,4000.0,Nakuru
2021-11-16,Kales/Sukuma Wiki,Maua,10.0,20.0,600.0,Meru
2021-11-16,Kales/Sukuma Wiki,Ngurubani Market,12.0,20.0,650.0,Kirinyaga
2021-11-16,Kales/Sukuma Wiki,Naivasha Market,30.0,50.0,2000.0,Nakuru
2021-11-16,Kales/Sukuma Wiki,Mairo-inya,10.0,15.0,30.0,Nyandarua
2021-11-16,Spinach,Ngurubani Market,20.0,30.0,450.0,Kirinyaga
2021-11-16,Spinach,Naivasha Market,30.0,35.0,1000.0,Nakuru
2021-11-16,Spinach,Mairo-inya,10.0,20.0,30.0,Nyandarua
2021-11-16,Banana (Cooking),Ngurubani Market,17.5,30.0,3000.0,Kirinyaga
2021-11-16,Banana (Cooking),Naivasha Market,20.0,40.0,12960.0,Nakuru
2021-11-16,Banana (Cooking),Mairo-inya,60.0,80.0,5000.0,Nyandarua
2021-11-17,Dry Maize,Molo,24.44,26.67,3500.0,Nakuru
2021-11-17,Dry Maize,Kangeta,33.33,35.0,900.0,Meru
2021-11-17,Dry Maize,Soko mpya,35.0,40.0,630.0,Nyandarua
2021-11-17,White Irish Potatoes,Molo,12.86,11100.0,5000.0,Nakuru
2021-11-17,White Irish Potatoes,Ol-Kalou,13.0,16.47,1500.0,Nyandarua
2021-11-17,White Irish Potatoes,Kangeta,24.0,30.0,17000.0,Meru
2021-11-17,Dry Onions,Ol-Kalou,50.0,60.0,3000.0,Nyandarua
2021-11-17,Dry Onions,Molo,100.0,120.0,800.0,Nakuru
2021-11-17,Dry Onions,Nakuru Wakulima,60.0,80.0,3500.0,Nakuru
2021-11-17,Dry Onions,Kangeta,60.0,65.0,1200.0,Meru
2021-11-17,Dry Onions,Soko mpya,60.0,80.0,1000.0,Nyandarua
2021-11-17,Water Melon,Molo,60.0,90.0,480.0,Nakuru
2021-11-17,Water Melon,Ol-Kalou,40.0,60.0,1000.0,Nyandarua
2021-11-17,Water Melon,Kangeta,40.0,50.0,400.0,Meru
2021-11-17,Banana (Ripening),Molo,50.0,80.0,3400.0,Nakuru
2021-11-17,Banana (Ripening),Kangeta,20.0,25.0,800.0,Meru
2021-11-17,Banana (Ripening),Soko mpya,13.33,20.0,450.0,Nyandarua
2021-11-17,Oranges,Molo,50.0,80.0,1200.0,Nakuru
2021-11-17,Oranges,Ol-Kalou,60.0,80.0,900.0,Nyandarua
2021-11-17,Oranges,Kangeta,46.6,70.0,200.0,Meru
2021-11-17,Oranges,Soko mpya,30.0,50.0,3000.0,Nyandarua
2021-11-17,Mangoes,Molo,40.0,60.0,4000.0,Nakuru
2021-11-17,Mangoes,Kangeta,30.33,50.0,250.0,Meru
2021-11-17,Mangoes,Soko mpya,30.0,60.0,1000.0,Nyandarua
2021-11-17,Kales/Sukuma Wiki,Ol-Kalou,13.0,20.0,500.0,Nyandarua
2021-11-17,Kales/Sukuma Wiki,Kangeta,20.0,30.0,400.0,Meru
2021-11-17,Spinach,Ol-Kalou,13.0,20.0,500.0,Nyandarua
2021-11-17,Spinach,Molo,20.0,30.0,80.0,Nakuru
2021-11-17,Spinach,Kangeta,25.0,35.0,300.0,Meru
2021-11-17,Banana (Cooking),Ol-Kalou,10.0,20.0,2000.0,Nyandarua
2021-11-17,Banana (Cooking),Molo,0.03,35.0,8000.0,Nakuru
2021-11-17,Banana (Cooking),Kangeta,20.0,22.5,450.0,Meru
2021-11-17,Banana (Cooking),Soko mpya,10.0,20.0,900.0,Nyandarua
2021-11-18,Dry Maize,Kagio,30.0,32.0,540.0,Kirinyaga
2021-11-18,Dry Maize,Nakuru Wakulima,45.0,50.0,0.0,Nakuru
2021-11-18,Dry Maize,Nakuru Wakulima,28.89,30.0,1540.0,Nakuru
2021-11-18,Dry Maize,Kutus,30.0,40.61,4500.0,Kirinyaga
2021-11-18,White Irish Potatoes,Kagio,20.0,24.0,40000.0,Kirinyaga
2021-11-18,Dry Onions,Kagio,56.25,70.0,32000.0,Kirinyaga
2021-11-18,Dry Onions,Kutus,50.0,70.0,1850.0,Kirinyaga
2021-11-18,Water Melon,Kagio,20.0,40.0,80000.0,Kirinyaga
2021-11-18,Water Melon,Kutus,25.0,28.9,4500.0,Kirinyaga
2021-11-18,Banana (Ripening),Kagio,16.67,20.0,22500.0,Kirinyaga
2021-11-18,Oranges,Kagio,50.0,60.0,800.0,Kirinyaga
2021-11-18,Oranges,Kutus,50.0,70.0,1000.0,Kirinyaga
2021-11-18,Mangoes,Kagio,45.0,60.0,900.0,Kirinyaga
2021-11-18,Mangoes,Kagio,12.5,30.0,9600.0,Kirinyaga
2021-11-18,Mangoes,Kutus,50.0,57.38,250.0,Kirinyaga
2021-11-18,Kales/Sukuma Wiki,Kagio,25.0,30.0,2450.0,Kirinyaga
2021-11-18,Kales/Sukuma Wiki,Kutus,15.0,20.0,650.0,Kirinyaga
2021-11-18,Spinach,Kagio,20.0,25.0,2310.0,Kirinyaga
2021-11-18,Spinach,Kutus,25.0,30.0,360.0,Kirinyaga
2021-11-18,Banana (Cooking),Kagio,15.0,17.5,30000.0,Kirinyaga
2021-11-18,Banana (Cooking),Kutus,10.0,14.65,20500.0,Kirinyaga
2021-11-19,Dry Maize,Nakuru Wakulima,45.0,50.0,0.0,Nakuru
2021-11-19,Dry Maize,Nakuru Wakulima,136.0,150.0,0.0,Nakuru
2021-11-19,Dry Maize,Ngurubani Market,27.78,32.0,3500.0,Kirinyaga
2021-11-19,Dry Maize,Soko mpya,35.0,40.0,900.0,Nyandarua
2021-11-19,White Irish Potatoes,Mairo-inya,20.0,30.0,5000.0,Nyandarua
2021-11-19,White Irish Potatoes,Ngurubani Market,13.0,19.44,20000.0,Kirinyaga
2021-11-19,Dry Onions,Mairo-inya,50.0,60.0,800.0,Nyandarua
2021-11-19,Dry Onions,Nakuru Wakulima,65.0,80.0,1800.0,Nakuru
2021-11-19,Dry Onions,Naivasha Market,60.0,70.0,2700.0,Nakuru
2021-11-19,Dry Onions,Ngurubani Market,50.0,60.0,3000.0,Kirinyaga
2021-11-19,Water Melon,Mairo-inya,20.0,30.0,10000.0,Nyandarua
2021-11-19,Water Melon,Naivasha Market,35.0,50.0,28000.0,Nakuru
2021-11-19,Water Melon,Ngurubani Market,25.0,35.0,15000.0,Kirinyaga
2021-11-19,Water Melon,Soko mpya,12.5,17.5,3000.0,Nyandarua
2021-11-19,Banana (Ripening),Mairo-inya,40.0,60.0,3000.0,Nyandarua
2021-11-19,Banana (Ripening),Naivasha Market,30.0,40.0,32000.0,Nakuru
2021-11-19,Banana (Ripening),Soko mpya,20.0,30.0,3000.0,Nyandarua
2021-11-19,Oranges,Mairo-inya,40.0,50.0,100.0,Nyandarua
